INFO: === App start 2025-08-18 23:56:50 ===
INFO: Python 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
INFO: Event 12 on FluentTitleBar(objectName='titleBar', hasMica=None, ss_len=243)
INFO: Event 77 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on MainFluentWindow(objectName='', hasMica=False, ss_len=504)
INFO: Event 12 on NavigationInterface(objectName='navigationInterface', hasMica=None, ss_len=618)
